epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1550.12,0.92414,0.47677,1.02565,0.96157,0.9588,0.98014,0.72509,1.01264,0.51534,1.18849,0.0015842,0.0015842,0.0015842
44,1585.07,0.94519,0.47025,1.02541,0.9463,0.94382,0.98374,0.74958,0.98876,0.48563,1.20852,0.0015743,0.0015743,0.0015743
45,1620.33,0.92833,0.47224,1.02464,0.94108,0.95706,0.98668,0.73039,1.00381,0.51424,1.17918,0.0015644,0.0015644,0.0015644
46,1655.09,0.91763,0.46057,1.02346,0.96841,0.95131,0.9851,0.73353,1.0072,0.48864,1.18227,0.0015545,0.0015545,0.0015545
47,1690.61,0.92873,0.48449,1.03271,0.95917,0.96255,0.98845,0.73841,1.00728,0.47015,1.18156,0.0015446,0.0015446,0.0015446
48,1725.29,0.92905,0.479,1.03199,0.94099,0.9556,0.97678,0.72301,0.99854,0.50962,1.18366,0.0015347,0.0015347,0.0015347
49,1760.69,0.92837,0.47507,1.02322,0.95473,0.95131,0.9865,0.7451,0.97905,0.47702,1.18265,0.0015248,0.0015248,0.0015248
50,1795.5,0.91514,0.47152,1.02154,0.97184,0.95131,0.98448,0.74502,0.98936,0.48311,1.16797,0.0015149,0.0015149,0.0015149
51,1830.86,0.91336,0.4548,1.0257,0.9582,0.95506,0.9888,0.73964,1.00063,0.49427,1.17561,0.001505,0.001505,0.001505
52,1865.65,0.91768,0.45621,1.01614,0.92174,0.9705,0.98211,0.71332,1.04795,0.50202,1.20318,0.0014951,0.0014951,0.0014951
53,1900.99,0.91063,0.4489,1.02526,0.95817,0.96629,0.98558,0.76027,0.93419,0.4741,1.13947,0.0014852,0.0014852,0.0014852
54,1942.19,0.91494,0.46136,1.0267,0.95302,0.9588,0.98638,0.74568,1.00243,0.48339,1.18259,0.0014753,0.0014753,0.0014753
55,1977.28,0.91889,0.45727,1.01649,0.95247,0.97576,0.98899,0.73779,1.01884,0.47467,1.19613,0.0014654,0.0014654,0.0014654
56,2012.48,0.91539,0.44706,1.01479,0.97053,0.96255,0.98902,0.72813,1.00821,0.45077,1.16509,0.0014555,0.0014555,0.0014555
57,2047.59,0.90482,0.44502,1.01179,0.95138,0.95276,0.98109,0.71649,1.06095,0.49982,1.21066,0.0014456,0.0014456,0.0014456
58,2082.7,0.91653,0.45989,1.02798,0.94752,0.94674,0.98461,0.75138,0.96892,0.47775,1.17493,0.0014357,0.0014357,0.0014357
59,2118.06,0.89303,0.44567,1.01472,0.97678,0.94543,0.9877,0.73181,1.01553,0.47332,1.17704,0.0014258,0.0014258,0.0014258
60,2152.91,0.89575,0.44367,1.01016,0.96584,0.95296,0.98839,0.74182,0.99908,0.47942,1.17591,0.0014159,0.0014159,0.0014159
61,2188.51,0.91558,0.45462,1.02423,0.94522,0.94007,0.98472,0.73288,1.01526,0.49095,1.19379,0.001406,0.001406,0.001406
62,2223.22,0.9138,0.45104,1.0127,0.96275,0.97004,0.98746,0.75329,0.94943,0.45468,1.16183,0.0013961,0.0013961,0.0013961
63,2258.68,0.90697,0.44308,1.02271,0.99228,0.96252,0.98834,0.73682,0.99492,0.45864,1.15724,0.0013862,0.0013862,0.0013862
64,2293.44,0.88997,0.42765,0.99861,0.98611,0.95506,0.98988,0.74757,0.96494,0.45287,1.17181,0.0013763,0.0013763,0.0013763
65,2328.91,0.891,0.4412,1.01666,0.93043,0.95174,0.98069,0.74948,0.96334,0.49501,1.1745,0.0013664,0.0013664,0.0013664
66,2363.68,0.88797,0.43549,1.00269,0.9486,0.97004,0.98818,0.74383,0.9682,0.46499,1.1717,0.0013565,0.0013565,0.0013565
67,2398.97,0.88549,0.42367,1.00368,0.97719,0.96286,0.98894,0.75487,0.96738,0.44654,1.15513,0.0013466,0.0013466,0.0013466
68,2433.74,0.88767,0.42935,1.00819,0.98113,0.97363,0.99137,0.74764,0.97574,0.44392,1.14638,0.0013367,0.0013367,0.0013367
69,2469.32,0.89494,0.42806,1.00706,0.95157,0.9176,0.98258,0.73647,0.96586,0.51476,1.14363,0.0013268,0.0013268,0.0013268
70,2503.97,0.89294,0.44672,1.00275,0.96798,0.97753,0.98997,0.74418,0.97838,0.46056,1.14827,0.0013169,0.0013169,0.0013169
71,2539.47,0.90828,0.44462,1.01919,0.9804,0.97753,0.99057,0.74226,0.98348,0.44319,1.14839,0.001307,0.001307,0.001307
72,2574.36,0.90059,0.42969,1.00881,0.9765,0.93397,0.98776,0.75426,0.96549,0.46749,1.14749,0.0012971,0.0012971,0.0012971
73,2609.64,0.90605,0.43207,1.01748,0.95538,0.95131,0.98673,0.75559,0.94421,0.4484,1.1541,0.0012872,0.0012872,0.0012872
74,2644.42,0.88904,0.43124,1.00546,0.97372,0.97141,0.99056,0.76709,0.96328,0.43647,1.15362,0.0012773,0.0012773,0.0012773
75,2679.95,0.86974,0.4169,1.00108,0.92841,0.97147,0.97854,0.7421,0.97111,0.48117,1.1565,0.0012674,0.0012674,0.0012674
76,2714.94,0.87581,0.42349,1.00757,0.95485,0.97004,0.98911,0.74414,0.99511,0.44348,1.15803,0.0012575,0.0012575,0.0012575
77,2749.97,0.88971,0.43355,1.01548,0.94393,0.97004,0.98944,0.75773,0.94608,0.44956,1.14347,0.0012476,0.0012476,0.0012476
78,2785.25,0.89552,0.42103,1.01771,0.95474,0.96255,0.98769,0.75675,0.94374,0.45933,1.14087,0.0012377,0.0012377,0.0012377
79,2820.03,0.89353,0.43151,1.02375,0.9388,0.97665,0.98833,0.75234,0.97917,0.42901,1.15527,0.0012278,0.0012278,0.0012278
80,2855.71,0.89878,0.4289,1.00764,0.96178,0.97753,0.9903,0.74402,0.99226,0.44456,1.1433,0.0012179,0.0012179,0.0012179
81,2890.45,0.89823,0.43419,1.01427,0.94588,0.98182,0.98558,0.75573,0.95639,0.42928,1.13746,0.001208,0.001208,0.001208
82,2925.84,0.87157,0.42249,0.99916,0.96914,0.96255,0.98855,0.73044,0.97572,0.42805,1.14541,0.0011981,0.0011981,0.0011981
83,2960.54,0.87768,0.42143,1.01506,0.96082,0.96255,0.98825,0.75616,0.949,0.4417,1.13525,0.0011882,0.0011882,0.0011882
84,2995.67,0.86782,0.41171,1.00039,0.98489,0.97675,0.99158,0.76956,0.9237,0.40436,1.11634,0.0011783,0.0011783,0.0011783
85,3037.46,0.86355,0.4088,0.99554,0.96664,0.97673,0.99065,0.75155,0.99342,0.43205,1.1363,0.0011684,0.0011684,0.0011684
86,3072.22,0.85827,0.40987,0.98417,0.95779,0.97378,0.98744,0.75394,0.95875,0.42438,1.12673,0.0011585,0.0011585,0.0011585
87,3107.54,0.86546,0.40346,1.00415,0.95751,0.98502,0.99089,0.75471,0.97785,0.41646,1.15753,0.0011486,0.0011486,0.0011486
88,3142.33,0.83495,0.39882,0.9897,0.95269,0.98049,0.98949,0.75785,0.95585,0.41664,1.14507,0.0011387,0.0011387,0.0011387
89,3177.54,0.85593,0.39778,0.98933,0.96567,0.98876,0.99027,0.76179,0.93162,0.41139,1.13843,0.0011288,0.0011288,0.0011288
90,3212.65,0.84911,0.40894,0.99367,0.95538,0.96222,0.98896,0.76122,0.94732,0.42449,1.13873,0.0011189,0.0011189,0.0011189
